"APPLICATION_ID","DEALER_ID","APP_DATE","REQUESTED_AMOUNT","REQUESTED_TERM","CREDIT_TIER","DECISION"
"APP-0DB7BAD731EC","D1003","2026-04-14",53500,72,"Near_Prime","Declined"
"APP-051BE8DB28F6","D1003","2026-04-14",39700,84,"Subprime","Booked"
"APP-E2FD7B828D93","D1003","2026-04-14",51500,72,"Prime","Booked"
"APP-459668D9E3E4","D1003","2026-04-14",50700,72,"Prime","Approved"
"APP-96029C741813","D1003","2026-04-14",39200,60,"Subprime","Booked"
"APP-60631F541F03","D1003","2026-04-14",51300,72,"Prime","Declined"
"APP-E2C584B15EA1","D1003","2026-04-14",35300,48,"Subprime","Booked"
"APP-80F83B04FD41","D1003","2026-04-14",41000,60,"Prime","Approved"
"APP-8443E5BBCD17","D1003","2026-04-14",33200,60,"Near_Prime","Approved"
"APP-635EC9868F3D","D1003","2026-04-14",45800,84,"Prime","Declined"
"APP-D8FFBF6B270B","D1003","2026-04-15",54100,72,"Prime","Booked"
"APP-08AA197DBEF9","D1003","2026-04-15",50300,72,"Prime","Booked"
"APP-8A513464C386","D1003","2026-04-15",45100,72,"Prime","Declined"
"APP-489D7964C63B","D1003","2026-04-15",43700,84,"Prime","Declined"
"APP-3AE7CCA46D5F","D1003","2026-04-15",48400,72,"Subprime","Approved"
"APP-223A5495C2E0","D1003","2026-04-15",46900,72,"Prime","Declined"
"APP-D83CB2C34607","D1003","2026-04-15",40700,48,"Prime","Declined"
"APP-FC575B22B170","D1003","2026-04-15",52100,72,"Near_Prime","Approved"
"APP-DEEF38F07966","D1003","2026-04-15",44400,72,"Near_Prime","Booked"
"APP-E6478B881BDB","D1003","2026-04-15",50500,72,"Prime","Approved"
"APP-C2A9C7E20446","D1003","2026-04-15",50400,84,"Prime","Declined"
"APP-3F181D6AF7DF","D1003","2026-04-16",35600,72,"Prime","Booked"
"APP-769472E35A7F","D1003","2026-04-16",47100,72,"Prime","Declined"
"APP-46ADFB810FD6","D1003","2026-04-16",50900,72,"Prime","Booked"
"APP-F04BAA92F045","D1003","2026-04-16",43200,72,"Prime","Booked"
"APP-1475186F6EF2","D1003","2026-04-16",47600,60,"Prime","Declined"
"APP-93B10AB5E5E1","D1003","2026-04-16",44900,72,"Prime","Booked"
"APP-56CE148EE8F4","D1003","2026-04-16",45000,72,"Prime","Approved"
"APP-80D76AD599FB","D1003","2026-04-16",45600,60,"Near_Prime","Approved"
"APP-BF2BC0DAE849","D1003","2026-04-16",49400,60,"Near_Prime","Booked"
"APP-B2E810BDE087","D1003","2026-04-16",38900,60,"Prime","Booked"
"APP-B196BA67659F","D1003","2026-04-16",34000,84,"Prime","Declined"
"APP-BE885A6589B2","D1003","2026-04-17",51000,84,"Prime","Booked"
"APP-4CB243D45A89","D1003","2026-04-17",40900,48,"Prime","Approved"
"APP-82D460CBA89A","D1003","2026-04-17",26100,48,"Near_Prime","Booked"
"APP-C65BBBC96B29","D1003","2026-04-17",44600,72,"Prime","Booked"
"APP-68AAA7D59EB7","D1003","2026-04-17",43300,72,"Prime","Booked"
"APP-CF2D6CD9DFCE","D1003","2026-04-17",46000,72,"Prime","Booked"
"APP-FF4C92C193C2","D1003","2026-04-17",40800,60,"Prime","Booked"
"APP-BA6EFDCBC966","D1003","2026-04-17",45000,48,"Prime","Declined"
"APP-1AF0CEA7A6AD","D1003","2026-04-17",43600,72,"Near_Prime","Booked"
"APP-7AD599382C51","D1003","2026-04-17",43600,60,"Near_Prime","Declined"
"APP-C6A716DFD06D","D1003","2026-04-18",41800,72,"Subprime","Declined"
"APP-A2B7ACB0522E","D1003","2026-04-18",40900,84,"Prime","Declined"
"APP-C0B994F87A3F","D1003","2026-04-18",41800,72,"Prime","Declined"
"APP-0C842E5D29C4","D1003","2026-04-18",46400,72,"Near_Prime","Booked"
"APP-DB56335FAC92","D1003","2026-04-18",40900,84,"Subprime","Declined"
"APP-EA0E8992007B","D1003","2026-04-18",38800,72,"Subprime","Declined"
"APP-14CD7435DA63","D1003","2026-04-19",53000,60,"Prime","Declined"
"APP-F7B96B0459FE","D1003","2026-04-19",39000,60,"Subprime","Booked"
"APP-4D357AD48EF2","D1003","2026-04-19",50700,72,"Prime","Approved"
"APP-0BB1D830CF80","D1003","2026-04-19",49400,72,"Near_Prime","Booked"
"APP-0CD2E585FB92","D1003","2026-04-19",38500,72,"Prime","Booked"
"APP-E459BE5E406E","D1003","2026-04-20",43400,60,"Prime","Declined"
"APP-2C05BF4024CA","D1003","2026-04-20",37000,60,"Prime","Booked"
"APP-FC53FC22ADD0","D1003","2026-04-20",51000,72,"Prime","Booked"
"APP-59FDF3D75072","D1003","2026-04-20",38000,72,"Near_Prime","Booked"
"APP-52A15BFE2824","D1003","2026-04-20",42300,60,"Prime","Approved"
"APP-CFEE5D6A176F","D1003","2026-04-20",58300,84,"Prime","Booked"
"APP-877C934D9BA7","D1003","2026-04-20",39300,72,"Prime","Booked"
"APP-64DDDEEABC79","D1003","2026-04-20",49700,84,"Prime","Booked"
"APP-648E64559E8E","D1003","2026-04-20",47000,60,"Prime","Declined"
"APP-714F0B4725E3","D1003","2026-04-21",39300,72,"Near_Prime","Booked"
"APP-FC35AF431F24","D1003","2026-04-21",50300,72,"Prime","Booked"
"APP-683CA525C247","D1003","2026-04-21",31200,72,"Prime","Approved"
"APP-B555DA55C146","D1003","2026-04-21",40500,84,"Prime","Booked"
"APP-96E86AD85D60","D1003","2026-04-21",54200,72,"Prime","Declined"
"APP-C4CECF5469DD","D1003","2026-04-21",39000,84,"Prime","Booked"
"APP-3F7A5705A441","D1003","2026-04-21",41100,72,"Prime","Declined"
"APP-77FA63866F3F","D1003","2026-04-21",49700,72,"Prime","Booked"
"APP-211D057A2B70","D1003","2026-04-22",38700,48,"Prime","Declined"
"APP-F9A73AD829F7","D1003","2026-04-22",45500,72,"Prime","Approved"
"APP-8FAA2050D283","D1003","2026-04-22",40100,72,"Subprime","Approved"
"APP-A7F50412BDDB","D1003","2026-04-22",47900,60,"Subprime","Declined"
"APP-D1EF074DB02D","D1003","2026-04-22",49800,84,"Prime","Declined"
"APP-34AD1862A29D","D1003","2026-04-22",37400,84,"Prime","Declined"
"APP-4053882ADFAD","D1003","2026-04-22",36100,84,"Prime","Approved"
"APP-B73524D0E0D2","D1003","2026-04-22",43800,84,"Near_Prime","Approved"
"APP-E6C9DF4CC249","D1003","2026-04-22",36900,72,"Subprime","Booked"
"APP-8E5B9A85B538","D1003","2026-04-22",51700,72,"Prime","Booked"
"APP-11B6BDBA5D8D","D1003","2026-04-22",40600,84,"Prime","Declined"
"APP-D9A44EE08B1B","D1003","2026-04-23",45700,48,"Prime","Approved"
"APP-D84D29E11639","D1003","2026-04-23",44800,84,"Near_Prime","Declined"
"APP-520A7B98946A","D1003","2026-04-23",56000,72,"Prime","Approved"
"APP-BE9C45CF4CE4","D1003","2026-04-23",45000,72,"Prime","Approved"
"APP-C3061DD4BA82","D1003","2026-04-23",47100,84,"Prime","Booked"
"APP-E7873AA043E3","D1003","2026-04-23",54800,72,"Prime","Declined"
"APP-770D50EAFF00","D1003","2026-04-23",46400,72,"Prime","Approved"
"APP-779E53856E8A","D1003","2026-04-23",50200,72,"Prime","Booked"
"APP-4411EF6A5DB6","D1003","2026-04-23",46600,72,"Prime","Approved"
"APP-4773646D475F","D1003","2026-04-23",47100,72,"Prime","Declined"
"APP-301A8E99C426","D1003","2026-04-23",47000,84,"Prime","Declined"
"APP-93A0BA25D9D4","D1003","2026-04-23",39600,84,"Prime","Declined"
"APP-515BB337C2DE","D1003","2026-04-24",40000,84,"Prime","Declined"
"APP-56042E865E51","D1003","2026-04-24",50700,72,"Near_Prime","Declined"
"APP-3EF094815AA3","D1003","2026-04-24",42400,72,"Near_Prime","Approved"
"APP-247214760D4E","D1003","2026-04-24",40300,84,"Near_Prime","Approved"
"APP-1C23ECB6A8ED","D1003","2026-04-24",41900,72,"Prime","Booked"
"APP-FA345A1ED6A2","D1003","2026-04-24",39400,84,"Prime","Booked"
"APP-0629CB90BE72","D1003","2026-04-24",39200,60,"Prime","Declined"
"APP-139B1CC22899","D1003","2026-04-24",35800,84,"Subprime","Booked"
"APP-37805F7E5307","D1003","2026-04-25",38100,84,"Near_Prime","Booked"
"APP-A9B948D11D32","D1003","2026-04-25",42600,48,"Subprime","Booked"
"APP-5B546F8F137B","D1003","2026-04-25",55400,72,"Prime","Booked"
"APP-F74ACB72AD43","D1003","2026-04-25",48600,72,"Prime","Declined"
"APP-5F1120F04074","D1003","2026-04-25",31900,72,"Subprime","Booked"
"APP-6C0758BD74A5","D1003","2026-04-25",38200,72,"Prime","Booked"
"APP-6E76EE33B7AD","D1003","2026-04-26",58300,60,"Prime","Approved"
"APP-59EF3BAD41B8","D1003","2026-04-26",37100,84,"Prime","Booked"
"APP-E669B59A9881","D1003","2026-04-26",42400,60,"Prime","Booked"
"APP-186CC1794C72","D1003","2026-04-26",50900,60,"Near_Prime","Booked"
"APP-6D9686BEC70B","D1003","2026-04-26",43400,60,"Prime","Booked"
"APP-32D1D88ADBEA","D1003","2026-04-27",40000,84,"Near_Prime","Declined"
"APP-47ECA3EB5A22","D1003","2026-04-27",51900,72,"Prime","Approved"
"APP-C8798B65D567","D1003","2026-04-27",50100,48,"Prime","Booked"
"APP-48AE24273195","D1003","2026-04-27",39600,60,"Near_Prime","Booked"
"APP-1016BA794204","D1003","2026-04-27",31800,72,"Subprime","Declined"
"APP-9EAB7E83C811","D1003","2026-04-27",35300,48,"Subprime","Declined"
"APP-6CD81A8A2874","D1003","2026-04-27",44300,72,"Prime","Declined"
"APP-4589559AAFF9","D1003","2026-04-27",46800,72,"Prime","Booked"
"APP-9CF758303B5E","D1003","2026-04-27",45800,72,"Prime","Booked"
"APP-410EAB33B86C","D1003","2026-04-27",44800,60,"Prime","Booked"
"APP-A10B7DC77B72","D1003","2026-04-27",45600,60,"Prime","Booked"
"APP-9E47E2AE9FAE","D1003","2026-04-28",42500,60,"Prime","Approved"
"APP-A01378BCEFE0","D1003","2026-04-28",35700,84,"Prime","Booked"
"APP-9388E6AD5D41","D1003","2026-04-28",40100,72,"Prime","Declined"
"APP-F544C32673DD","D1003","2026-04-28",48900,72,"Prime","Approved"
"APP-97CF90CEE7EF","D1003","2026-04-28",45900,84,"Prime","Approved"
"APP-827485F428FE","D1003","2026-04-28",38300,84,"Prime","Booked"
"APP-428A8CA8179E","D1003","2026-04-28",42400,84,"Subprime","Booked"
"APP-3ED187983D99","D1003","2026-04-28",37800,72,"Prime","Approved"
"APP-CD5721E77023","D1003","2026-04-29",35400,60,"Prime","Booked"
"APP-F9D9EC09B6DC","D1003","2026-04-29",45300,84,"Prime","Booked"
"APP-0363AD59F1F4","D1003","2026-04-29",38600,72,"Near_Prime","Booked"
"APP-07563E514165","D1003","2026-04-29",46200,48,"Prime","Declined"
"APP-085FCD697DB1","D1003","2026-04-29",39200,72,"Prime","Booked"
"APP-B412679DF165","D1003","2026-04-29",52200,72,"Prime","Declined"
"APP-1EF938CF492D","D1003","2026-04-29",41500,48,"Prime","Booked"
"APP-BDDFD7093EFF","D1003","2026-04-29",48100,48,"Prime","Approved"
"APP-84D45E6D7028","D1003","2026-04-29",45400,72,"Prime","Approved"
"APP-1BCFA941977A","D1003","2026-04-29",50700,72,"Prime","Approved"
"APP-7A4F55FC5168","D1003","2026-04-29",38100,84,"Near_Prime","Booked"
"APP-06DAF5ED7C0D","D1003","2026-04-29",30500,48,"Prime","Booked"
"APP-C007FF289085","D1003","2026-04-30",46900,84,"Prime","Declined"
"APP-2DCD4C8C2590","D1003","2026-04-30",44200,84,"Prime","Booked"
"APP-A3A0BD61347B","D1003","2026-04-30",42100,84,"Near_Prime","Booked"
"APP-CDD1B0A5D59C","D1003","2026-04-30",55600,84,"Prime","Booked"
"APP-20F376E56ECB","D1003","2026-04-30",37900,84,"Near_Prime","Declined"
"APP-6E05F84AACDF","D1003","2026-04-30",49500,72,"Prime","Booked"
"APP-9A4523B0AE5C","D1003","2026-04-30",44300,72,"Prime","Booked"
"APP-437968D6E5C4","D1003","2026-04-30",52900,84,"Prime","Booked"
"APP-EC914D109D12","D1003","2026-04-30",43800,60,"Subprime","Booked"
"APP-814C50684ACF","D1003","2026-05-01",46400,60,"Prime","Approved"
"APP-A5E21AF13AF5","D1003","2026-05-01",39700,84,"Near_Prime","Booked"
"APP-33FCEF814F02","D1003","2026-05-01",31200,72,"Prime","Booked"
"APP-CCEFF8F1856A","D1003","2026-05-01",43100,48,"Prime","Approved"
"APP-092641330D9A","D1003","2026-05-01",51700,48,"Prime","Declined"
"APP-65442C08DB69","D1003","2026-05-01",32300,72,"Near_Prime","Booked"
"APP-D3B1AFED5766","D1003","2026-05-01",39600,72,"Prime","Declined"
"APP-663055C9B9C4","D1003","2026-05-01",40700,60,"Subprime","Booked"
"APP-C1300BAF2F61","D1003","2026-05-01",40000,60,"Prime","Booked"
"APP-28CCC61C0538","D1003","2026-05-01",33900,48,"Subprime","Declined"
"APP-8FBA5D1603B5","D1003","2026-05-02",43900,72,"Prime","Booked"
"APP-C60E990C2DE2","D1003","2026-05-02",47200,84,"Prime","Approved"
"APP-B47CD04B205D","D1003","2026-05-02",43700,48,"Near_Prime","Declined"
"APP-3ACC13CF4C75","D1003","2026-05-02",42200,72,"Prime","Approved"
"APP-BBF3C6D8B371","D1003","2026-05-02",46800,72,"Prime","Booked"
"APP-418BBA3CF483","D1003","2026-05-02",49000,72,"Prime","Booked"
"APP-7D7C3E6A2EA8","D1003","2026-05-03",39000,60,"Prime","Booked"
"APP-AD3249E2C55B","D1003","2026-05-03",39900,48,"Subprime","Declined"
"APP-22733493F152","D1003","2026-05-03",39700,60,"Subprime","Booked"
"APP-A40BEFC48F21","D1003","2026-05-03",41400,84,"Prime","Booked"
"APP-D1B69D41AB77","D1003","2026-05-03",41500,60,"Prime","Approved"
"APP-C5A1DC870669","D1003","2026-05-03",50400,72,"Near_Prime","Approved"
"APP-674B6693A703","D1003","2026-05-04",47200,48,"Prime","Booked"
"APP-155F888D48C5","D1003","2026-05-04",37500,84,"Prime","Declined"
"APP-BA5B8DE79047","D1003","2026-05-04",37200,72,"Subprime","Booked"
"APP-46F378197115","D1003","2026-05-04",54100,72,"Prime","Approved"
"APP-AF01E3ED79A5","D1003","2026-05-04",48100,84,"Prime","Approved"
"APP-70128286751A","D1003","2026-05-04",39600,60,"Prime","Booked"
"APP-A78BCDA7350A","D1003","2026-05-04",48800,72,"Prime","Approved"
"APP-B11991F9BD97","D1003","2026-05-04",50800,72,"Prime","Booked"
"APP-35B3881D87A3","D1003","2026-05-05",34600,48,"Subprime","Booked"
"APP-2E4AC1FC75C6","D1003","2026-05-05",40300,72,"Near_Prime","Booked"
"APP-F66871C7E389","D1003","2026-05-05",43800,84,"Prime","Declined"
"APP-4D0A50C7B1EC","D1003","2026-05-05",41200,60,"Subprime","Approved"
"APP-29EC8E5D9D4A","D1003","2026-05-05",47100,84,"Prime","Booked"
"APP-D023C8EA8E46","D1003","2026-05-05",33900,72,"Prime","Declined"
"APP-42FDB254FE67","D1003","2026-05-05",44700,60,"Prime","Booked"
"APP-5F6DA731E89D","D1003","2026-05-05",41500,48,"Subprime","Booked"
"APP-978DAC28F2BE","D1003","2026-05-05",43000,60,"Prime","Declined"
"APP-45CC60D17883","D1003","2026-05-05",45200,72,"Prime","Approved"
"APP-0D18AE537B08","D1003","2026-05-05",45700,72,"Prime","Declined"
"APP-14EBA2E3E668","D1003","2026-05-05",31900,72,"Prime","Booked"
"APP-47BFE2A6EC55","D1003","2026-05-06",44400,72,"Near_Prime","Booked"
"APP-4E55C927281E","D1003","2026-05-06",39500,84,"Subprime","Approved"
"APP-0CBF14B50B8B","D1003","2026-05-06",46000,72,"Prime","Declined"
"APP-EB81ECE69F97","D1003","2026-05-06",50300,60,"Prime","Declined"
"APP-0B6DF2FA15BA","D1003","2026-05-06",46100,84,"Prime","Booked"
"APP-6F64509E6E81","D1003","2026-05-06",39900,72,"Subprime","Booked"
"APP-9EE693FEF378","D1003","2026-05-06",37000,60,"Prime","Approved"
"APP-7E377C4C9D83","D1003","2026-05-06",39000,84,"Prime","Declined"
"APP-CEE86D5C57D5","D1003","2026-05-07",44600,84,"Prime","Approved"
"APP-32244E2EE0B6","D1003","2026-05-07",31700,72,"Subprime","Approved"
"APP-E88C210B1E4F","D1003","2026-05-07",47000,72,"Subprime","Approved"
"APP-291F949FB670","D1003","2026-05-07",36400,84,"Near_Prime","Declined"
"APP-0F3ACB874DCE","D1003","2026-05-07",47900,60,"Prime","Approved"
"APP-7CA0E070E93A","D1003","2026-05-07",42700,84,"Near_Prime","Declined"
"APP-B85952B76A7B","D1003","2026-05-07",45100,60,"Prime","Declined"
"APP-7AE392B18434","D1003","2026-05-07",27100,72,"Subprime","Approved"
"APP-DB8FD48B193E","D1003","2026-05-07",44900,48,"Prime","Declined"
"APP-3B5F6DFC45D7","D1003","2026-05-07",30000,84,"Subprime","Booked"
"APP-38B237099BF9","D1003","2026-05-07",31400,84,"Subprime","Declined"
"APP-524E23CF390E","D1003","2026-05-08",47600,84,"Prime","Booked"
"APP-1833C2D12F77","D1003","2026-05-08",41200,60,"Subprime","Booked"
"APP-3B012AD0CA19","D1003","2026-05-08",42300,84,"Prime","Declined"
"APP-632A9D2AF59D","D1003","2026-05-08",37000,60,"Subprime","Booked"
"APP-5CCEF13C3B11","D1003","2026-05-08",42200,84,"Near_Prime","Declined"
"APP-C781CC5A0C12","D1003","2026-05-08",51700,72,"Prime","Booked"
"APP-823DA0677010","D1003","2026-05-08",46800,84,"Prime","Approved"
"APP-3B968E0A9B41","D1003","2026-05-08",54700,60,"Prime","Approved"
"APP-B0857F90839C","D1003","2026-05-08",51700,72,"Prime","Booked"
"APP-83BAF6C6A70C","D1003","2026-05-08",43900,84,"Subprime","Declined"
"APP-D2364AA07F74","D1003","2026-05-09",47500,72,"Prime","Declined"
"APP-4C159C3E27A9","D1003","2026-05-09",39800,84,"Prime","Approved"
"APP-D08CC7EC64A7","D1003","2026-05-09",56600,84,"Prime","Approved"
"APP-8985F40E4702","D1003","2026-05-09",49200,72,"Subprime","Booked"
"APP-E60071FBC802","D1003","2026-05-09",55200,84,"Prime","Declined"
"APP-6736A955BC7B","D1003","2026-05-09",49600,60,"Prime","Booked"
"APP-6B4502F2E7D7","D1003","2026-05-10",43700,48,"Prime","Declined"
"APP-E4B37403CD1F","D1003","2026-05-10",42500,48,"Prime","Booked"
"APP-DAFEDFD7AF96","D1003","2026-05-10",41100,72,"Prime","Declined"
"APP-7AD1F96AE7A1","D1003","2026-05-10",40700,72,"Prime","Approved"
"APP-2463A6B570F7","D1003","2026-05-10",39700,72,"Prime","Booked"
"APP-8B7C965606F4","D1003","2026-05-10",39500,72,"Prime","Booked"
"APP-B8916C5AB91E","D1003","2026-05-11",38100,60,"Prime","Booked"
"APP-5919032EDC4B","D1003","2026-05-11",47000,84,"Prime","Declined"
"APP-14C9BBE4CA5F","D1003","2026-05-11",57500,72,"Prime","Booked"
"APP-E9A8E00B314F","D1003","2026-05-11",45300,84,"Prime","Declined"
"APP-20482A4BFE6C","D1003","2026-05-11",44100,72,"Prime","Approved"
"APP-E77E83C7DD52","D1003","2026-05-11",54100,72,"Prime","Booked"
"APP-F50A2440BB60","D1003","2026-05-11",52400,48,"Prime","Declined"
"APP-6A06069732FC","D1003","2026-05-11",35300,84,"Subprime","Booked"
"APP-EE9094B3C4FD","D1003","2026-05-11",36600,72,"Prime","Declined"
"APP-10ABF47DFF30","D1003","2026-05-11",42200,72,"Prime","Declined"
"APP-84F18DF3F2C1","D1003","2026-05-12",42800,48,"Subprime","Booked"
"APP-4004639B2385","D1003","2026-05-12",54500,48,"Prime","Booked"
"APP-C6C333E727D9","D1003","2026-05-12",50400,84,"Prime","Booked"
"APP-757BECBEAF28","D1003","2026-05-12",61700,72,"Near_Prime","Booked"
"APP-EDEC80CF4A61","D1003","2026-05-12",40500,84,"Prime","Declined"
"APP-01A3D7D9D4A1","D1003","2026-05-12",50200,84,"Prime","Declined"
"APP-331FE4A5113E","D1003","2026-05-12",33000,84,"Prime","Declined"
"APP-6E72568132BA","D1003","2026-05-12",35800,72,"Subprime","Booked"
"APP-C11B6E81EC09","D1003","2026-05-13",36700,84,"Subprime","Declined"
"APP-8DEEB0246040","D1003","2026-05-13",49400,84,"Prime","Declined"
"APP-867B6A807FA0","D1003","2026-05-13",40300,84,"Prime","Approved"
"APP-F4650746ACC3","D1003","2026-05-13",33200,72,"Subprime","Approved"
"APP-C2234460A23F","D1003","2026-05-13",40100,72,"Prime","Booked"
"APP-BC66933EB0D0","D1003","2026-05-13",53800,84,"Prime","Booked"
"APP-A2F73410BDC3","D1003","2026-05-13",37600,72,"Subprime","Booked"
"APP-69F9F91102D9","D1003","2026-05-13",42000,72,"Subprime","Booked"
"APP-00E5C9588381","D1003","2026-05-13",44200,72,"Subprime","Approved"
"APP-298E23E96E21","D1003","2026-05-13",39200,48,"Subprime","Booked"
"APP-62ECE56B565F","D1003","2026-05-13",32900,72,"Prime","Declined"
"APP-A036CDA79CCD","D1003","2026-05-14",36400,72,"Near_Prime","Approved"
"APP-E20C848C3ED8","D1003","2026-05-14",42600,72,"Prime","Declined"
"APP-E328E6E32931","D1003","2026-05-14",39700,72,"Prime","Approved"
"APP-444D3917E2D3","D1003","2026-05-14",33200,72,"Prime","Booked"
"APP-5E88298F810E","D1003","2026-05-14",44500,72,"Prime","Declined"
"APP-802E8D67E374","D1003","2026-05-14",44400,72,"Near_Prime","Approved"
"APP-3E7332390170","D1003","2026-05-14",42400,72,"Prime","Declined"
"APP-E93A96066615","D1003","2026-05-14",38500,72,"Prime","Approved"
"APP-CAFC69187287","D1003","2026-05-14",53900,60,"Prime","Booked"
"APP-3473C5155DE7","D1003","2026-05-14",39100,60,"Prime","Booked"
"APP-8E3E4853C4DD","D1003","2026-05-15",41300,60,"Prime","Booked"
"APP-4048CE1CA84E","D1003","2026-05-15",47200,72,"Prime","Approved"
"APP-6637F6646A76","D1003","2026-05-15",50900,60,"Prime","Declined"
"APP-13DFE2D08DE1","D1003","2026-05-15",35000,48,"Near_Prime","Booked"
"APP-63DBC4211DF1","D1003","2026-05-15",36200,60,"Subprime","Declined"
"APP-3F2ECFA4D172","D1003","2026-05-15",37100,84,"Near_Prime","Declined"
"APP-17780F61B561","D1003","2026-05-15",46400,72,"Prime","Approved"
"APP-DD71D1BBABDE","D1003","2026-05-15",45700,72,"Prime","Approved"
"APP-CEBF6FCEFEC7","D1003","2026-05-15",53300,84,"Prime","Booked"
"APP-05B685CABC72","D1003","2026-05-16",38400,72,"Near_Prime","Declined"
"APP-44D9D8A9F85D","D1003","2026-05-16",40100,60,"Subprime","Declined"
"APP-E07D7A72177E","D1003","2026-05-16",43800,60,"Prime","Booked"
"APP-A3C22A390CD1","D1003","2026-05-16",41400,60,"Prime","Declined"
"APP-C39B117A2849","D1003","2026-05-16",38800,72,"Near_Prime","Declined"
"APP-280CA5DBBC0C","D1003","2026-05-16",35700,72,"Subprime","Booked"
"APP-5153356178B0","D1003","2026-05-16",34600,72,"Prime","Booked"
"APP-6384A904B41D","D1003","2026-05-17",51500,72,"Prime","Declined"
"APP-3B0D3C0B23D9","D1003","2026-05-17",41100,84,"Subprime","Declined"
"APP-AE0A698F5F4D","D1003","2026-05-17",47400,60,"Prime","Declined"
"APP-F18979DD27E5","D1003","2026-05-17",46200,72,"Subprime","Booked"
"APP-A3FACB96B427","D1003","2026-05-17",53800,84,"Prime","Declined"
"APP-E0CEBFE7D652","D1003","2026-05-18",36600,72,"Prime","Booked"
"APP-07E88903EBA0","D1003","2026-05-18",49400,72,"Prime","Booked"
"APP-25F326385312","D1003","2026-05-18",46200,48,"Prime","Declined"
"APP-26995FE1DFC5","D1003","2026-05-18",45300,72,"Near_Prime","Approved"
"APP-DF724BD1A798","D1003","2026-05-18",47400,72,"Near_Prime","Approved"
"APP-1871337D84E6","D1003","2026-05-18",41300,72,"Prime","Approved"
"APP-A05EFF03E080","D1003","2026-05-18",53000,48,"Prime","Booked"
"APP-906EF286F8C0","D1003","2026-05-18",38900,72,"Subprime","Approved"
"APP-3556E925114B","D1003","2026-05-18",45300,48,"Prime","Approved"
"APP-5C23852A75B5","D1003","2026-05-18",44800,60,"Prime","Booked"
"APP-E718D59C71DC","D1003","2026-05-19",42600,72,"Prime","Declined"
"APP-B18BCA4CB4AD","D1003","2026-05-19",32400,72,"Prime","Booked"
"APP-6FAAD2E238DA","D1003","2026-05-19",38100,72,"Prime","Approved"
"APP-6CACE78EE762","D1003","2026-05-19",38800,72,"Prime","Declined"
"APP-97B31EBB91EC","D1003","2026-05-19",37400,84,"Near_Prime","Approved"
"APP-2EC7E3F63418","D1003","2026-05-19",45700,84,"Prime","Booked"
